"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS06975",98.2143266148112,1.06341967028963,0.644284833547857,1.6505427645002,0.0988319742253959,0.148819657501364
"E2P69_RS06980",1304.20560722081,-0.523021286668967,0.254470483867792,-2.055331835423,0.039846964417473,0.066411607362455
"E2P69_RS06985",22534.4691077798,-0.28951543837579,0.357925070499994,-0.808871638891791,0.418588983830921,0.50902864749074
"E2P69_RS06990",12042.0818033055,-0.867235260174694,0.349816606234442,-2.47911404066817,0.0131709187641036,0.0248333529436358
"E2P69_RS06995",1620.989035123,-0.591183648373393,0.291211852628947,-2.03008099785918,0.0423483067077635,0.0701873049891901
"E2P69_RS07000",8.30603068438422,3.24422432718594,1.87353776904707,1.73160337666213,0.0833442046032401,0.128233694928886
"E2P69_RS07005",36.345824664295,-1.28857130965043,1.04500370233883,-1.23307822428425,0.217546580888374,0.293705513581873
"E2P69_RS07010",61.2954440271876,-0.420043118585709,0.71491378668676,-0.58754373801124,0.556838584531368,0.638272747587749
"E2P69_RS07015",216.78556587672,-0.0210906754470421,0.445389537623301,-0.0473533248212042,0.962231628654763,0.971091527343613
"E2P69_RS07020",20.1135547216983,1.29948671435292,1.3889233190502,0.935607240896179,0.349475445062888,0.438159310260965
"E2P69_RS07025",74.4027192030897,0.474406012331244,0.727882056505745,0.651762202531366,0.514554588446052,0.60132431562228
"E2P69_RS07030",223.810128604913,-1.23619500461698,0.406192793479797,-3.04337010518249,0.0023394441434966,0.00516363797438439
"E2P69_RS07035",267.279840116858,-1.04403077269882,0.438572421944748,-2.38052079989277,0.0172881850047795,0.0315535891958399
"E2P69_RS07040",2457.4364732878,-0.4102491352002,0.262395142272163,-1.56347839235026,0.117940114141584,0.174129945196632
"E2P69_RS07045",430.697179577149,-0.298711370200765,0.638858115958983,-0.467570752783461,0.640091584282151,0.709086218158805
"E2P69_RS23130",2896.07551617929,0.216676040972308,0.351398346818139,0.616610871776371,0.537491421870111,0.623059218505152
"E2P69_RS07055",5240.37613373573,0.163970426697037,0.351425547888362,0.466586529301295,0.64079572651752,0.70962887555051
"E2P69_RS07065",16593.9722890183,0.159679006531866,0.313122466464826,0.509957041200692,0.610081558361744,0.684349499212675
"E2P69_RS07070",25441.7004715714,-0.483292084472027,0.205970559433352,-2.34641341850806,0.0189550695584929,0.034295336538281
"E2P69_RS07075",4680.72428603154,-0.704479986116253,0.230530472774814,-3.05590830416766,0.00224379865208837,0.00497766727392015
"E2P69_RS07080",12982.8945964591,-1.22351428608103,0.204184672650782,-5.99219456679599,2.0702802012063e-09,1.05412188728903e-08
"E2P69_RS07085",53909.1859169813,-1.81049451607446,0.216518083709328,-8.36186282945779,6.1735599941915e-17,6.30217582740383e-16
"E2P69_RS07090",4754.78075473484,0.415764629860049,0.231426143312246,1.79653268169919,0.0724098398329699,0.113356603096074
"E2P69_RS07095",2506.28766450776,0.900631806332411,0.249612720258087,3.60811662723439,0.000308427846811007,0.00079394436462784
"E2P69_RS07100",1475.94049265868,1.25684751497324,0.241432880435249,5.20578436834052,1.93178866032267e-07,7.8267507492645e-07
"E2P69_RS07105",4414.36000148177,0.854424832648429,0.215308954237156,3.96836646053888,7.23669909161165e-05,0.000206302886492557
"E2P69_RS07110",1480.78400165789,0.6730436758925,0.337257322570308,1.99563843644104,0.0459732926092783,0.0757731554086443
"E2P69_RS07115",1219.82947141035,1.12715087767821,0.260213403560585,4.3316403469423,1.48002559399325e-05,4.66286429575029e-05
"E2P69_RS07120",3154.82008901981,0.767518972710658,0.220979786126046,3.47325421101127,0.000514188083187657,0.00128315959645092
"E2P69_RS07125",39853.9049778182,-0.499576920969777,0.206681053711738,-2.41713941359398,0.0156430244333124,0.0288671673747214
"E2P69_RS07130",9013.83372194896,-1.15336230180413,0.260211906943486,-4.43239633171216,9.31915132277285e-06,3.00574920255664e-05
"E2P69_RS07135",2178.72654214106,2.09859591473247,0.322148228969298,6.51437979791742,7.29906035188214e-11,4.35538486613024e-10
"E2P69_RS07140",3058.52138031117,1.79532125256249,0.262657914237243,6.83520714681717,8.18866171591939e-12,5.32902750731316e-11
"E2P69_RS07145",2695.74328282002,1.52902570300549,0.227507699838425,6.72076463386249,1.80773395689285e-11,1.13221232036973e-10
"E2P69_RS07150",1394.41158322624,1.28131393709425,0.303001417464367,4.22873908583259,2.35004691622763e-05,7.22357594545244e-05
"E2P69_RS07155",612.481863084133,1.51061591848891,0.362875633095754,4.16290260550587,3.14227420889603e-05,9.47002321277276e-05
"E2P69_RS07160",2465.00713850376,0.148438005089359,0.236124271484687,0.62864357042171,0.529582428951379,0.614917986223165
"E2P69_RS07165",5547.98393473746,0.630522730667462,0.297532924020213,2.11916961036765,0.0340761355595909,0.0580214305835239
"E2P69_RS07170",433.910117557414,2.43734627055401,0.3634777259301,6.70562759882222,2.00542564482862e-11,1.2541438154221e-10
"E2P69_RS07175",283.369968669998,2.17432508473853,0.654938465141539,3.31989217379168,0.0009005222241734,0.00215679992161139
"E2P69_RS07180",734.069494313804,3.1034362345327,0.29424429308815,10.5471416351412,5.23659795944049e-26,9.48279587003027e-25
"E2P69_RS07185",977.987199961982,2.5468144364786,0.342214442890203,7.44215941024944,9.90525891120759e-14,7.84323257893148e-13
"E2P69_RS07190",7737.72076300131,0.21354805186063,0.182977946652183,1.16706988884599,0.243182146763102,0.322907400270762
"E2P69_RS07195",320.038738840319,1.45480849905687,0.52754551358888,2.7576928655119,0.00582108627676481,0.0119491495035611
"E2P69_RS07200",4266.66995292196,1.54476242214708,0.334398116774679,4.61953086652086,3.8460866360849e-06,1.30660284170421e-05
"E2P69_RS07205",12495.5985457295,0.402543269298842,0.177603497313564,2.26652782961892,0.0234190852190741,0.041541946310666
"E2P69_RS07210",617.001035595664,-4.56788667550382,0.476307251985126,-9.59021021927767,8.79057229833589e-22,1.24533107559758e-20
"E2P69_RS07215",7978.32531641614,1.75717222247532,0.218194496827631,8.05323804231159,8.06318663721285e-16,7.63253916908899e-15
"E2P69_RS07220",2528.11524486199,0.755230500700102,0.345612970170121,2.18519143054254,0.0288748135857554,0.0501098327436131
"E2P69_RS07225",1122.34083249151,1.73924584189109,0.220816878741725,7.87641710996819,3.36902245292299e-15,3.043813127207e-14
"E2P69_RS07230",4001.44509557309,0.598615801008283,0.190340541559243,3.14497266900948,0.0016610234687838,0.00380327803600029
"E2P69_RS07235",2225.49393283234,0.362934889539104,0.301335811392658,1.20442003843406,0.228427270834619,0.305926404928824
"E2P69_RS07245",2920.32408274922,1.10890882592096,0.265285456820663,4.18005886644061,2.91433643782837e-05,8.81496823787593e-05
"E2P69_RS07250",3274.65069791931,0.66300561115551,0.259875968735816,2.55123863272447,0.0107340801619716,0.0207459136309103
"E2P69_RS07255",4434.44058251675,-1.57870400673324,0.23105862148055,-6.83248258220103,8.34575420340423e-12,5.41434053850134e-11
"E2P69_RS07260",3754.9932457692,-3.13284891527893,0.274125294792477,-11.4285291244305,3.01166977745342e-30,7.20896817419168e-29
"E2P69_RS07265",602.269998027145,0.956544582360246,0.3931053471335,2.43330341175797,0.0149617576016058,0.0278443790932476
"E2P69_RS07270",119.335038452304,1.80966937711156,0.762989442053154,2.37181444115643,0.0177009778856385,0.0322082013515441
"E2P69_RS07275",82.763775733032,0.198516817275751,0.724013315868167,0.274189456084394,0.783939030567605,0.830182065170118
"E2P69_RS07280",208.571158252593,0.556906098838318,0.499524172945601,1.1148731713109,0.264904774960601,0.347067753290627
"E2P69_RS07285",138.436403990887,0.436119804945032,0.54401252003227,0.801672367612352,0.422742503958794,0.513330183378535
"E2P69_RS07295",122.23596146234,2.74807398658414,0.808399056180809,3.3994027647275,0.000675331876148606,0.00165164842287666
"E2P69_RS07300",126.993474584372,2.33691513802082,0.869364896386217,2.68807165752255,0.00718659726745911,0.0143765403404193
"E2P69_RS07305",85.146584640398,4.36269311995383,1.09853571681369,3.97137121094965,7.14601291979183e-05,0.000204136788826701
"E2P69_RS07310",162.366619806217,1.36973508757875,0.578362356866116,2.36829916628863,0.0178700794315604,0.0324605995986206
"E2P69_RS07315",146.600357395111,0.809796676879641,0.534101223666273,1.51618577340245,0.129472384360538,0.189410776558357
"E2P69_RS07320",40.7794959322532,1.72866372307151,0.90319876069043,1.91393500335416,0.0556284611728321,0.0898381313628715
"E2P69_RS07325",195.217184074957,2.49758252361948,0.582161936163518,4.29018520186789,1.78524177564032e-05,5.5696868880464e-05
"E2P69_RS07330",386.731757359468,0.0260465574871587,0.358959290492891,0.0725613131544635,0.942155213160992,0.956625173772679
"E2P69_RS07335",1407.78452784359,0.126692293123084,0.247611895338236,0.511656731798055,0.608891273148156,0.683566617968213
"E2P69_RS07340",175.214556488286,1.8507981912478,0.548168183458049,3.37633275169726,0.000734590180348732,0.00178713090020588
"E2P69_RS07345",125.108858827597,0.501662645869555,0.481847897737145,1.04112241274781,0.297818738770349,0.382489992901173
