"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS12510",402.698255703594,-0.470358659990922,0.295478532300838,-1.59185392024363,0.111417531365792,0.292273985853823
"E2P69_RS12515",764.917941182506,-0.930667871847786,0.254592569146557,-3.65551859964949,0.000256662597832297,0.00292628586460577
"E2P69_RS12520",276.704268550306,-0.164721090443312,0.330364206832336,-0.498604531110448,0.618058012428109,0.806784699946536
"E2P69_RS12525",121.169862453858,-0.189270470119613,0.44291741173937,-0.427326777189305,0.669141331918082,0.838330338672618
"E2P69_RS12530",342.021990925743,-0.320406516232565,0.271817682317731,-1.17875523586445,0.238495653906995,0.470975442104453
"E2P69_RS12535",297.174262830381,0.0897783289425589,0.369232045060916,0.24314880071622,0.807890127820454,0.914293903087524
"E2P69_RS12540",348.410189959627,0.553570898761261,0.445740002859672,1.2419143339386,0.214268170880687,0.440669448927414
"E2P69_RS12545",383.503058085615,-0.394450806807393,0.325271484153995,-1.21268179358952,0.225251503280335,0.453982291794404
"E2P69_RS12550",1183.05039638597,0.0293670817245522,0.213042923158383,0.137845844814661,0.890362251256238,0.948991700529463
"E2P69_RS12555",742.501063186827,0.11190162106116,0.241926409209761,0.462544049765715,0.643691221021118,0.82567649324608
"E2P69_RS12565",2765.80282676067,-0.133705529664893,0.173030858435319,-0.772726500197498,0.439684259899237,0.667388042923314
"E2P69_RS12570",1057.3220403922,-0.0861191724333389,0.285422360828849,-0.301725387538853,0.762861413260665,0.893470996980493
"E2P69_RS12575",1816.43498477673,-0.279666145296805,0.218072315694824,-1.28244680855399,0.199685952919886,0.421693568174859
"E2P69_RS12580",2120.68129160261,-0.0618810605164631,0.202201418024198,-0.306036728728864,0.759576681041664,0.891194643773046
"E2P69_RS12585",2193.28579042568,-0.158061025344469,0.1808437374247,-0.874019900248318,0.382107416425641,0.621782542838744
"E2P69_RS12590",9642.33985676214,-0.210218253813883,0.168982307106998,-1.24402523206631,0.213490276625114,0.439839909093729
"E2P69_RS12595",103.307503641262,-0.449213083325729,0.536539018968822,-0.837242152843003,0.402456467766756,0.638823840150875
"E2P69_RS12600",45.2668483464867,0.846108149843554,0.749437501011908,1.12899094147426,0.258901655011857,NA
"E2P69_RS12605",616.600196215484,0.52326848332232,0.256144239280973,2.04286649112701,0.0410656562371397,0.150572691229874
"E2P69_RS12610",9355.52949773292,-0.183023959434357,0.181429746570619,-1.00878694312191,0.313076824284921,0.553421802285888
"E2P69_RS12615",4145.39458074403,-0.278784956651919,0.204970671441534,-1.36012120510343,0.173791571751149,0.388214112418844
